campaign_id,product_type,campaign_type,location,audience_size,budget,ad_text,hashtags,image_brightness,image_colorfulness,cta_strength,expected_engagement_rate,actual_leads,currency
FAS01761,Fashion,Conversions,Madurai,705550,1209,Discover amazing fashion deals! Join Today now!,#NewProduct #Sale #InstaAd,0.6442837137517864,0.56411100301645,0.6969939927717029,1.0,594,INR
FIN01970,Finance,Traffic,Dindigul,394883,835,Discover amazing finance deals! Get Offer now!,#Promo #Sale #Launch #LimitedOffer,0.8188594156209363,0.6738397320146212,0.7096058122777824,1.0,841,INR
EDU01939,Education,Leads,Chennai,9509090,293,Discover amazing education deals! Join Today now!,#Discount #Viral #Sale,0.3635708013827528,0.6655573863827625,0.6214245105150018,1.0,353,INR
FIT01757,Fitness,Engagement,Vellore,446922,1503,Discover amazing fitness deals! Shop Now now!,#Promo #Viral #InstaAd,0.6137810560761952,0.7103189950692216,0.6520230721304715,1.0,1623,INR
TEC01588,Technology,Conversions,Salem,705328,987,Discover amazing technology deals! Sign Up now!,#Promo #Marketing,0.6874327459744385,0.6047687397035666,0.7606414970999393,1.0,1440,INR
TEC01612,Technology,Leads,Kanchipuram,321789,1607,Discover amazing technology deals! Sign Up now!,#Launch #Sale,0.4727932957933352,0.7302327506742325,0.7245529706727472,1.0,2120,INR
FAS01316,Fashion,Traffic,Tiruchirappalli,555130,1389,Discover amazing fashion deals! Download App now!,#Discount #BrandDeal #Trending #Viral,0.5984751418885834,0.7592728878509272,0.7620684832278614,1.0,992,INR
EDU01569,Education,Leads,Vellore,476492,1556,Discover amazing education deals! Learn More now!,#Promo #BestChoice,0.4805670959282434,1.0,0.4179846642091518,1.0,1044,INR
BEA01601,Beauty,Leads,Thoothukudi,238890,1161,Discover amazing beauty deals! Download App now!,#Sale #Marketing #BrandDeal,0.5874133651823995,0.6939574546431433,0.6916036488082026,1.0,1056,INR
BEA02234,Beauty,Engagement,Coimbatore,2114593,1343,Discover amazing beauty deals! Shop Now now!,#Ad #InstaAd,0.6648110190706169,0.6540718746536495,0.5039520225543644,1.0,913,INR
AUT02123,Automobile,Leads,Chennai,9226952,1232,Discover amazing automobile deals! Shop Now now!,#Marketing #NewProduct,0.4833449356302246,1.0,0.2940161574159637,1.0,1263,INR
AUT01824,Automobile,Conversions,Nagercoil,263993,934,Discover amazing automobile deals! Download App now!,#NewProduct #Trending #Promo #Marketing,0.5406750914342168,0.9271769726563588,0.3921953358636667,1.0,1079,INR
FAS02078,Fashion,Engagement,Thanjavur,386993,160,Discover amazing fashion deals! Get Offer now!,#Ad #Viral #Promo,0.6703559390171197,0.9205681421467088,0.5910638991345024,1.0,105,INR
EDU01858,Education,Brand Awareness,Tiruchirappalli,532596,432,Discover amazing education deals! Shop Now now!,#Trending #Marketing #Sale,0.7539628700089073,0.9972871401404126,0.8012050479304373,1.0,309,INR
FIN02083,Finance,Brand Awareness,Vellore,400424,239,Discover amazing finance deals! Shop Now now!,#InstaAd #Trending,0.837007489927036,1.0,0.6250969512938567,1.0,370,INR
FAS02071,Fashion,Leads,Nagercoil,115048,556,Discover amazing fashion deals! Join Today now!,#BestChoice #NewProduct #Ad #Viral,0.7647539622801222,0.6046497915813378,0.9670852355058164,1.0,502,INR
FAS01103,Fashion,Conversions,Coimbatore,1693264,1194,Discover amazing fashion deals! Try Free now!,#BrandDeal #Discount,0.6838111128917762,0.4620109893268601,0.8835610724257446,1.0,486,INR
FOO01748,Food,Conversions,Madurai,1058296,233,Discover amazing food deals! Learn More now!,#Promo #Ad #Launch,0.4725514138504539,0.4600150708860617,0.6234201162047219,1.0,136,INR
BEA01168,Beauty,Brand Awareness,Nagercoil,231132,1760,Discover amazing beauty deals! Learn More now!,#NewProduct #Ad,0.8628316735808412,0.9085987249318084,0.7112404404395878,1.0,1483,INR
BEA01408,Beauty,Engagement,Chennai,10704999,967,Discover amazing beauty deals! Learn More now!,#Ad #Trending #Viral,0.6782466274736534,1.0,0.1951833527492238,1.0,554,INR
FOO01284,Food,Traffic,Chennai,9103913,741,Discover amazing food deals! Download App now!,#Trending #BestChoice #InstaAd,0.6517830103231689,0.4665804702795905,1.0,1.0,826,INR
FAS02149,Fashion,Brand Awareness,Kanchipuram,475494,1076,Discover amazing fashion deals! Download App now!,#NewProduct #Ad #Discount #Trending,0.3800791300062537,1.0,0.8877802976951203,1.0,746,INR
FIN01900,Finance,Conversions,Madurai,524354,1135,Discover amazing finance deals! Try Free now!,#BrandDeal #LimitedOffer #InstaAd #Promo,0.698493793622767,0.5625957218801891,0.5078195161930454,1.0,1855,INR
BEA01318,Beauty,Engagement,Thanjavur,195186,1950,Discover amazing beauty deals! Try Free now!,#Sale #Discount,0.5721480611723574,0.77452772775264,0.5851934723661919,1.0,978,INR
FAS02087,Fashion,Traffic,Salem,328145,685,Discover amazing fashion deals! Learn More now!,#Viral #Trending,0.5461063740652473,0.6485217450404493,0.5484638824599386,1.0,587,INR
FOO02085,Food,Engagement,Nagercoil,265092,991,Discover amazing food deals! Try Free now!,#Sale #Launch #BrandDeal,0.7929105147766352,0.7082693711968959,0.853536213058338,1.0,1060,INR
EDU02174,Education,Traffic,Madurai,999883,493,Discover amazing education deals! Sign Up now!,#Marketing #Promo,0.6646523415044011,0.9428167930670626,0.6950277694770068,1.0,528,INR
EDU01841,Education,Traffic,Chennai,10837981,414,Discover amazing education deals! Shop Now now!,#NewProduct #BestChoice #BrandDeal,0.519804774257774,0.2637694144900904,0.5936602357886811,1.0,329,INR
EDU01311,Education,Engagement,Chennai,9593445,191,Discover amazing education deals! Shop Now now!,#Marketing #Trending #Launch,0.7185215907038607,0.8918688802503606,0.5894959369525916,1.0,174,INR
FOO02084,Food,Traffic,Vellore,388929,1211,Discover amazing food deals! Sign Up now!,#NewProduct #Launch,0.8275322278712238,0.7193126889882794,0.483552268311358,1.0,1089,INR
AUT01023,Automobile,Conversions,Dindigul,173051,896,Discover amazing automobile deals! Download App now!,#Promo #Viral,0.7942643600380863,0.334183411996841,1.0,1.0,1054,INR
AUT01007,Automobile,Brand Awareness,Thanjavur,201474,238,Discover amazing automobile deals! Try Free now!,#Ad #Viral #LimitedOffer,0.6744010021171865,0.5097027496013811,0.8344952943639053,1.0,296,INR
BEA01442,Beauty,Traffic,Nagercoil,191748,394,Discover amazing beauty deals! Download App now!,#Viral #Launch,0.6113768100054622,0.5314162969171311,0.7958632949087445,1.0,357,INR
TEC01984,Technology,Brand Awareness,Kanchipuram,325995,1094,Discover amazing technology deals! Learn More now!,#Promo #Viral,0.538715411052928,0.5487218224839099,0.694073075608849,1.0,762,INR
FIT01887,Fitness,Conversions,Kanchipuram,445690,1434,Discover amazing fitness deals! Sign Up now!,#Marketing #BestChoice,0.6068112701972996,0.7463891180580204,0.8682854997903862,1.0,1646,INR
FIT02146,Fitness,Leads,Nagercoil,169626,447,Discover amazing fitness deals! Sign Up now!,#Discount #BestChoice #Marketing,0.7592688159322786,0.6475993765445058,0.8574005555767854,1.0,483,INR
BEA01433,Beauty,Leads,Kanniyakumari,86960,1036,Discover amazing beauty deals! Try Free now!,#Launch #LimitedOffer #NewProduct,0.7812230365197139,0.731639944463069,0.9111455830078647,1.0,811,INR
FAS01008,Fashion,Traffic,Tirupur,366844,256,Discover amazing fashion deals! Shop Now now!,#Promo #LimitedOffer #NewProduct #Viral,0.7910600430209334,0.6416094658348759,0.0362059881091324,1.0,102,INR
FOO02062,Food,Traffic,Coimbatore,1180553,852,Discover amazing food deals! Try Free now!,#Marketing #BrandDeal #InstaAd #NewProduct,0.5829694347174784,1.0,0.5558882273162554,1.0,644,INR
FIN01266,Finance,Brand Awareness,Kanchipuram,236408,1687,Discover amazing finance deals! Try Free now!,#Marketing #Launch #Sale #Ad,0.68054688214977,0.9619595539019504,0.511203035550565,1.0,2196,INR
TEC01373,Technology,Traffic,Madurai,759568,1028,Discover amazing technology deals! Download App now!,#NewProduct #Discount,0.6764517694283866,0.6633302954295911,0.7001976344995097,1.0,1073,INR
EDU02229,Education,Brand Awareness,Coimbatore,1319278,1103,Discover amazing education deals! Download App now!,#Promo #BrandDeal #Marketing,0.6710200737726524,0.7791944503899095,0.4466818755834802,1.0,1133,INR
FOO02045,Food,Brand Awareness,Madurai,651563,458,Discover amazing food deals! Get Offer now!,#Sale #Trending #NewProduct,0.4567093429699436,0.7200505535260815,0.8630855978920616,1.0,358,INR
FAS01567,Fashion,Leads,Thoothukudi,332413,1347,Discover amazing fashion deals! Get Offer now!,#NewProduct #Promo #LimitedOffer #InstaAd,0.7701371356310817,0.6695719133206457,0.574930277248751,1.0,486,INR
AUT01411,Automobile,Conversions,Chennai,8699983,1866,Discover amazing automobile deals! Shop Now now!,#InstaAd #LimitedOffer #BrandDeal,0.7076599942598192,0.7615014516558373,0.9106170589070848,1.0,3122,INR
BEA01553,Beauty,Conversions,Dindigul,240327,347,Discover amazing beauty deals! Get Offer now!,#Discount #BestChoice,0.6302672664490468,0.8023713576541345,0.5609733098057492,1.0,173,INR
EDU02001,Education,Traffic,Vellore,502503,1846,Discover amazing education deals! Download App now!,#BrandDeal #Marketing #Discount,0.8476814860249637,0.9270775380304772,0.8456227079032592,1.0,2772,INR
TEC02150,Technology,Conversions,Kanchipuram,343326,1559,Discover amazing technology deals! Shop Now now!,#LimitedOffer #Sale,0.7700724881286355,0.4000772460623973,0.8356762820601198,1.0,2206,INR
BEA01349,Beauty,Leads,Dindigul,332932,792,Discover amazing beauty deals! Shop Now now!,#LimitedOffer #NewProduct,0.5938376641088573,0.725628084602402,0.7790241888651568,1.0,833,INR
EDU01431,Education,Traffic,Dindigul,161344,1773,Discover amazing education deals! Download App now!,#Trending #InstaAd #LimitedOffer,0.55057431614349,0.9465241591025608,0.866325395744711,1.0,1623,INR
AUT01797,Automobile,Leads,Dindigul,282822,1105,Discover amazing automobile deals! Shop Now now!,#Launch #BestChoice,0.6248837528102306,0.6904161434633982,0.3110725168694363,1.0,851,INR
FIT01323,Fitness,Engagement,Tirupur,385828,671,Discover amazing fitness deals! Learn More now!,#Discount #Promo #InstaAd,0.6002400435148036,1.0,0.4368638592239479,1.0,572,INR
FOO01467,Food,Leads,Coimbatore,1105423,1104,Discover amazing food deals! Get Offer now!,#BrandDeal #Launch,0.7315436352599289,0.9035890478382818,0.4018461593247989,1.0,810,INR
FIT02029,Fitness,Engagement,Madurai,820197,1107,Discover amazing fitness deals! Shop Now now!,#Viral #NewProduct #Promo,0.5651991587672474,0.5486467558804241,0.5509715970946005,1.0,759,INR
EDU02183,Education,Traffic,Erode,346968,1352,Discover amazing education deals! Join Today now!,#Ad #BestChoice,0.5634952185230306,0.6136963394664554,0.3934859173629497,1.0,993,INR
FAS02155,Fashion,Leads,Thoothukudi,386833,474,Discover amazing fashion deals! Join Today now!,#Trending #NewProduct #Promo,0.7015411100475368,0.4935885373225228,0.2726851673256702,1.0,263,INR
FIN01297,Finance,Leads,Tiruchirappalli,593624,185,Discover amazing finance deals! Shop Now now!,#NewProduct #Viral #BestChoice #Launch,0.7183771991678302,0.6782871680376759,0.4304101491227865,1.0,224,INR
AUT01338,Automobile,Brand Awareness,Dindigul,227454,1024,Discover amazing automobile deals! Join Today now!,#NewProduct #BestChoice #Ad #Trending,0.6122933661411782,0.7846708357821407,0.7242728921767172,1.0,1467,INR
EDU01120,Education,Conversions,Salem,557594,554,Discover amazing education deals! Sign Up now!,#Trending #Viral,0.655337882354161,0.374650694008127,0.693971903256559,1.0,256,INR
EDU01796,Education,Leads,Coimbatore,1909164,1478,Discover amazing education deals! Shop Now now!,#Ad #LimitedOffer #Launch #BestChoice,0.8514318959686349,0.7844761211490202,0.8714387560592902,1.0,2157,INR
TEC01790,Technology,Brand Awareness,Kanchipuram,237641,1263,Discover amazing technology deals! Sign Up now!,#Launch #Promo #Sale #LimitedOffer,0.672650159681893,0.6070503128975655,0.4227759540888705,1.0,1577,INR
AUT01384,Automobile,Engagement,Thanjavur,179711,1553,Discover amazing automobile deals! Join Today now!,#Discount #Promo #NewProduct #LimitedOffer,0.5351144842048179,0.3837050626968117,0.6474052760878722,1.0,1391,INR
FIN01232,Finance,Engagement,Kanchipuram,343254,1273,Discover amazing finance deals! Join Today now!,#Marketing #LimitedOffer,0.4667577684221217,0.6529258675489795,0.6952232512147525,1.0,1516,INR
FOO01826,Food,Traffic,Vellore,387833,1239,Discover amazing food deals! Join Today now!,#Ad #BestChoice #Launch #NewProduct,0.3926484342299552,0.3913048421567577,0.4442011206149043,1.0,930,INR
FAS02190,Fashion,Conversions,Tiruchirappalli,718420,1844,Discover amazing fashion deals! Get Offer now!,#LimitedOffer #Sale #NewProduct,0.6198637564009105,0.5918641314444045,0.9256525394837972,1.0,1433,INR
FIN02194,Finance,Brand Awareness,Erode,481685,1742,Discover amazing finance deals! Sign Up now!,#Discount #BestChoice #Ad #Launch,0.5754433014407594,0.6868579788045218,0.5839626977836497,1.0,2297,INR
EDU02020,Education,Traffic,Salem,656601,401,Discover amazing education deals! Shop Now now!,#NewProduct #InstaAd #Ad #Marketing,0.7624148449774811,1.0,0.7556357385568,1.0,484,INR
FAS01960,Fashion,Leads,Kanchipuram,244813,112,Discover amazing fashion deals! Download App now!,#Viral #BestChoice #BrandDeal,0.6167972898931886,0.6086601710612973,0.6317119383700245,1.0,82,INR
FIN02204,Finance,Engagement,Erode,368270,1667,Discover amazing finance deals! Get Offer now!,#Discount #Launch #Trending #InstaAd,0.2564153733596052,1.0,1.0,1.0,2498,INR
FAS01036,Fashion,Conversions,Tiruchirappalli,539892,1759,Discover amazing fashion deals! Shop Now now!,#Launch #Trending #Discount,0.3403690344351648,0.988867758396362,0.9215158900615382,1.0,1176,INR
EDU01016,Education,Brand Awareness,Dindigul,174070,1547,Discover amazing education deals! Get Offer now!,#Promo #BestChoice #Viral #InstaAd,0.4880655573877129,0.3664358120420199,0.587700064659106,1.0,1161,INR
EDU01144,Education,Leads,Salem,762984,263,Discover amazing education deals! Join Today now!,#Trending #Promo,0.735270166644826,0.6083823975204843,0.7682228034688554,1.0,285,INR
TEC01688,Technology,Traffic,Erode,404615,883,Discover amazing technology deals! Get Offer now!,#NewProduct #BrandDeal,0.6491569666714809,0.6098484019300323,1.0,1.0,725,INR
FOO02161,Food,Leads,Vellore,341786,456,Discover amazing food deals! Download App now!,#Sale #BrandDeal #LimitedOffer,0.7792409073005634,0.6865470649057352,0.5161878567581183,1.0,235,INR
EDU01244,Education,Brand Awareness,Madurai,899953,415,Discover amazing education deals! Download App now!,#Viral #BrandDeal #Trending #NewProduct,0.7619281615153113,1.0,0.6476941347685465,1.0,402,INR
AUT01837,Automobile,Engagement,Chennai,8838003,1926,Discover amazing automobile deals! Get Offer now!,#Discount #NewProduct #BrandDeal #Launch,0.6912527170311981,0.5114939913397214,0.8028237793567425,1.0,2177,INR
EDU01619,Education,Traffic,Madurai,787654,1177,Discover amazing education deals! Learn More now!,#BrandDeal #Viral,0.6251072213687355,0.7962136139077508,0.792275710918158,1.0,1660,INR
FIN01717,Finance,Conversions,Tiruchirappalli,681570,1257,Discover amazing finance deals! Join Today now!,#NewProduct #InstaAd #Launch,0.752336845659512,0.7202186256219001,0.4058107373497906,1.0,1582,INR
FOO01718,Food,Leads,Coimbatore,2085841,752,Discover amazing food deals! Learn More now!,#BestChoice #InstaAd #Promo #Trending,0.5506617772487883,0.4140680428655774,0.7549162729826843,1.0,567,INR
FAS01577,Fashion,Conversions,Chennai,8066150,228,Discover amazing fashion deals! Download App now!,#InstaAd #NewProduct,0.3053195942845613,0.4037708550756568,0.699407770966798,1.0,114,INR
AUT02083,Automobile,Leads,Thoothukudi,287312,479,Discover amazing automobile deals! Join Today now!,#Sale #Promo,0.5781187360727683,0.5919747036115459,0.5674916089306232,1.0,361,INR
TEC01352,Technology,Conversions,Vellore,389613,1686,Discover amazing technology deals! Join Today now!,#Marketing #InstaAd #Trending #Ad,0.4996167887523736,0.6055316484595944,0.3861558652524478,1.0,1828,INR
EDU01146,Education,Engagement,Thoothukudi,321826,1739,Discover amazing education deals! Try Free now!,#Promo #Viral #Trending #Ad,0.5802840574053204,0.9128910129878685,0.5853650509986821,1.0,2234,INR
TEC01401,Technology,Brand Awareness,Tirupur,235435,1245,Discover amazing technology deals! Download App now!,#Trending #Ad #Discount,0.5169289570715431,0.7350838612351482,0.6329726247831009,1.0,1613,INR
FIT01630,Fitness,Conversions,Salem,658587,1470,Discover amazing fitness deals! Join Today now!,#Viral #BrandDeal #InstaAd,0.5912479530170526,0.548934840515998,0.9343186788847266,1.0,1433,INR
TEC02140,Technology,Leads,Nagercoil,288204,1123,Discover amazing technology deals! Try Free now!,#Marketing #BrandDeal,0.7709607993225349,0.5949876189037555,0.5854252704993341,1.0,1183,INR
AUT02225,Automobile,Conversions,Chennai,8999554,856,Discover amazing automobile deals! Download App now!,#Launch #Marketing #Discount,0.6407484316432573,0.9236840863336352,0.4415942612721826,1.0,715,INR
FIN02221,Finance,Leads,Thoothukudi,334055,1661,Discover amazing finance deals! Join Today now!,#Discount #BrandDeal #Marketing #NewProduct,0.3818406934202177,0.971399741856268,0.6819127376223155,1.0,2010,INR
BEA01583,Beauty,Leads,Kanchipuram,351734,1115,Discover amazing beauty deals! Try Free now!,#Sale #Marketing #BrandDeal #Promo,0.4828537060733569,0.5249581598442508,0.745403803698605,1.0,694,INR
AUT01398,Automobile,Brand Awareness,Thoothukudi,485654,1236,Discover amazing automobile deals! Learn More now!,#Sale #LimitedOffer #Ad #BrandDeal,0.4888896891663136,0.4291570280440911,0.4707832483006436,1.0,857,INR
TEC02141,Technology,Engagement,Erode,409259,1918,Discover amazing technology deals! Shop Now now!,#BestChoice #Ad #Trending,0.661371805066901,0.9170230179519144,1.0,1.0,2858,INR
BEA02037,Beauty,Engagement,Madurai,950062,1645,Discover amazing beauty deals! Shop Now now!,#Sale #InstaAd #Marketing,0.5946113658960975,0.6854101184763332,0.4496305214640299,1.0,1306,INR
BEA01080,Beauty,Engagement,Erode,294071,1172,Discover amazing beauty deals! Try Free now!,#InstaAd #Promo,0.5734039276210016,0.4828197041279042,0.5138270879596907,1.0,788,INR
FIT01271,Fitness,Leads,Tirupur,206640,1338,Discover amazing fitness deals! Download App now!,#Viral #Trending,0.376215322963475,0.8348524022574437,0.979074157169568,1.0,1416,INR
